route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCE240,31172,OCESN830453F0100153770,"830453",1,,
OCE240,31173,OCESN830459F0100153772,"830459",1,,
OCE240,31174,OCESN830457F0100153771,"830457",1,,
OCE240,31175,OCESN830409F0100153730,"830409",1,,
OCE240,31176,OCESN830411F0100153732,"830411",1,,
OCE240,31177,OCESN830407F0100153728,"830407",1,,
OCE240,31178,OCESN830403F0100153724,"830403",1,,
OCE240,31179,OCESN830405F0100153726,"830405",1,,
OCE240,31180,OCESN830423F0100153744,"830423",1,,
OCE240,2303,OCESN830441F0300353763,"830441",1,,
OCE240,31181,OCESN830433F0100153755,"830433",1,,
OCE240,31182,OCESN830447F0100153766,"830447",1,,
OCE240,31183,OCESN830431F0100153753,"830431",1,,
OCE240,31184,OCESN830437F0200253759,"830437",1,,
OCE240,31185,OCESN830437F0100153760,"830437",1,,
OCE240,31186,OCESN830441F0100153762,"830441",1,,
OCE240,31187,OCESN830435F0100153757,"830435",1,,
OCE240,31188,OCESN830451F0100153768,"830451",1,,
OCE240,31189,OCESN830427F0200253748,"830427",1,,
OCE240,20199,OCESN830451F0300353769,"830451",1,,
OCE240,31190,OCESN830425F0100153746,"830425",1,,
OCE240,31191,OCESN830429F0100153751,"830429",1,,
OCE240,31192,OCESN830449F0100153767,"830449",1,,
OCE240,31193,OCESN830427F0100153749,"830427",1,,
OCE240,18280,OCESN018903F0200219232,"18903",1,,
OCE240,18280,OCESN018905F0200219235,"18905",1,,
OCE240,18280,OCESN018929F0200219278,"18929",1,,
OCE240,18280,OCESN018915F0200219254,"18915",1,,
OCE240,18280,OCESN018907F0200219239,"18907",1,,
OCE240,18280,OCESN018909F0200219243,"18909",1,,
OCE240,18280,OCESN018913F0200219251,"18913",1,,
OCE240,18280,OCESN018923F0200219268,"18923",1,,
OCE240,18280,OCESN018927F0200219275,"18927",1,,
OCE240,18280,OCESN018917F0200219259,"18917",1,,
OCE240,18280,OCESN018921F0200219264,"18921",1,,
OCE240,18171,OCESN018967F0100119286,"18967",1,,
OCE240,18171,OCESN018969F0100119287,"18969",1,,
OCE240,18171,OCESN018963F0100119284,"18963",1,,
OCE240,18171,OCESN018965F0100119285,"18965",1,,
OCE240,18171,OCESN018911F0100119247,"18911",1,,
OCE240,18171,OCESN018973F0100119289,"18973",1,,
OCE240,18171,OCESN018971F0100119288,"18971",1,,
OCE240,31194,OCESN018931F0100119282,"18931",1,,
OCE240,18171,OCESN018919F0100119262,"18919",1,,
OCE240,31195,OCESN018907F0100119240,"18907",1,,
OCE240,31196,OCESN018923F0100119269,"18923",1,,
OCE240,31197,OCESN018921F0100119265,"18921",1,,
OCE240,31198,OCESN018909F0100119244,"18909",1,,
OCE240,31199,OCESN018913F0100119250,"18913",1,,
OCE240,31200,OCESN018917F0100119258,"18917",1,,
OCE240,31201,OCESN018915F0100119255,"18915",1,,
OCE240,31202,OCESN018929F0100119279,"18929",1,,
OCE240,31203,OCESN018905F0100119236,"18905",1,,
OCE240,31204,OCESN018903F0100119233,"18903",1,,
OCE240,31205,OCESN018927F0100119274,"18927",1,,
OCE240,31206,OCESN018940F0100119283,"18940",0,,
OCE240,31207,OCESN830440F0100153761,"830440",0,,
OCE240,31208,OCESN830426F0100153747,"830426",0,,
OCE240,31209,OCESN830442F0100153764,"830442",0,,
OCE240,31210,OCESN830424F0100153745,"830424",0,,
OCE240,31211,OCESN830444F0100153765,"830444",0,,
OCE240,31212,OCESN830430F0100153752,"830430",0,,
OCE240,31213,OCESN830436F0100153758,"830436",0,,
OCE240,31214,OCESN830434F0100153756,"830434",0,,
OCE240,31215,OCESN830428F0100153750,"830428",0,,
OCE240,31216,OCESN830432F0100153754,"830432",0,,
OCE240,31217,OCESN830410F0100153731,"830410",0,,
OCE240,31218,OCESN830420F0100153742,"830420",0,,
OCE240,31219,OCESN830406F0100153727,"830406",0,,
OCE240,31220,OCESN830408F0100153729,"830408",0,,
OCE240,31221,OCESN830414F0100153736,"830414",0,,
OCE240,31222,OCESN830416F0100153737,"830416",0,,
OCE240,31223,OCESN830418F0100153739,"830418",0,,
OCE240,31224,OCESN830412F0100153733,"830412",0,,
OCE240,31225,OCESN830422F0100153743,"830422",0,,
OCE240,31226,OCESN830400F0100153721,"830400",0,,
OCE240,31227,OCESN830402F0100153723,"830402",0,,
OCE240,31228,OCESN830404F0100153725,"830404",0,,
OCE240,31229,OCESN830498F0100153773,"830498",0,,
OCE240,18280,OCESN018902F0100119230,"18902",0,,
OCE240,18171,OCESN018994F0100119297,"18994",0,,
OCE240,18280,OCESN018922F0200219266,"18922",0,,
OCE240,18280,OCESN018924F0200219270,"18924",0,,
OCE240,31230,OCESN018904F0100119234,"18904",0,,
OCE240,18280,OCESN018930F0200219281,"18930",0,,
OCE240,18280,OCESN018928F0200219276,"18928",0,,
OCE240,18280,OCESN018926F0200219273,"18926",0,,
OCE240,18416,OCESN018906F0200219238,"18906",0,,
OCE240,18280,OCESN018916F0200219257,"18916",0,,
OCE240,18280,OCESN018908F0200219242,"18908",0,,
OCE240,18280,OCESN018914F0200219253,"18914",0,,
OCE240,18280,OCESN018910F0200219245,"18910",0,,
OCE240,31231,OCESN018912F0200219249,"18912",0,,
OCE240,18280,OCESN018918F0200219260,"18918",0,,
OCE240,18171,OCESN018986F0100119293,"18986",0,,
OCE240,18171,OCESN018912F0100119248,"18912",0,,
OCE240,18171,OCESN018984F0100119292,"18984",0,,
OCE240,18171,OCESN018988F0100119294,"18988",0,,
OCE240,18171,OCESN018992F0100119296,"18992",0,,
OCE240,18171,OCESN018980F0100119290,"18980",0,,
OCE240,18171,OCESN018982F0100119291,"18982",0,,
OCE240,31232,OCESN018908F0100119241,"18908",0,,
OCE240,31233,OCESN018902F0200219231,"18902",0,,
OCE240,18171,OCESN018920F0100119263,"18920",0,,
OCE240,31234,OCESN018910F0100119246,"18910",0,,
OCE240,31235,OCESN018930F0100119280,"18930",0,,
OCE240,31236,OCESN018926F0100119272,"18926",0,,
OCE240,31237,OCESN018916F0100119256,"18916",0,,
OCE240,31238,OCESN018922F0100119267,"18922",0,,
OCE240,31239,OCESN018924F0100119271,"18924",0,,
OCE240,18171,OCESN018990F0100119295,"18990",0,,
OCE240,31240,OCESN018928F0100119277,"18928",0,,
OCE240,31241,OCESN018914F0100119252,"18914",0,,
OCE240,31242,OCESN018906F0100119237,"18906",0,,
OCE240,31243,OCESN018918F0100119261,"18918",0,,
OCE1353992,15858,OCESN019201F0100119298,"19201",1,,
OCE1353992,15861,OCESN019229F0100119303,"19229",1,,
OCE1353992,15914,OCESN019207F0100119299,"19207",1,,
OCE1353992,15866,OCESN019210F0100119301,"19210",0,,
OCE1353992,15858,OCESN019208F0100119300,"19208",0,,
OCE1353992,15859,OCESN019212F0100119302,"19212",0,,
OCE1353992,15861,OCESN019232F0100119304,"19232",0,,
OCE633121,18772,OCESN019721F0100119326,"19721",1,,
OCE633121,15866,OCESN019733F0100119339,"19733",1,,
OCE633121,18776,OCESN019731F0100119337,"19731",1,,
OCE633121,18782,OCESN019735F0100119341,"19735",1,,
OCE633121,15858,OCESN019719F0100119324,"19719",1,,
OCE633121,18782,OCESN019737F0100119343,"19737",1,,
OCE633121,15859,OCESN019703F0100119307,"19703",1,,
OCE633121,18772,OCESN019723F0100119328,"19723",1,,
OCE633121,15858,OCESN019715F0100119320,"19715",1,,
OCE633121,15858,OCESN019701F0100119305,"19701",1,,
OCE633121,18776,OCESN019727F0100119332,"19727",1,,
OCE633121,31244,OCESN019725F0100119330,"19725",1,,
OCE633121,15911,OCESN019729F0200219335,"19729",1,,
OCE633121,18759,OCESN019713F0100119318,"19713",1,,
OCE633121,18772,OCESN019717F0100119322,"19717",1,,
OCE633121,18759,OCESN019707F0100119312,"19707",1,,
OCE633121,18759,OCESN019745F0100119348,"19745",1,,
OCE633121,18798,OCESN019741F0100119346,"19741",1,,
OCE633121,31245,OCESN019705F0100119310,"19705",1,,
OCE633121,18804,OCESN019743F0100119347,"19743",1,,
OCE633121,15911,OCESN019747F0200219349,"19747",1,,
OCE633121,15866,OCESN019749F0100119351,"19749",1,,
OCE633121,18759,OCESN019709F0100119315,"19709",1,,
OCE633121,18788,OCESN019747F0100119350,"19747",1,,
OCE633121,15865,OCESN019702F0100119306,"19702",0,,
OCE633121,18782,OCESN019726F0100119331,"19726",0,,
OCE633121,18759,OCESN019720F0100119325,"19720",0,,
OCE633121,18782,OCESN019722F0100119327,"19722",0,,
OCE633121,18759,OCESN019718F0100119323,"19718",0,,
OCE633121,18782,OCESN019724F0100119329,"19724",0,,
OCE633121,18759,OCESN019710F0100119316,"19710",0,,
OCE633121,15858,OCESN019736F0100119342,"19736",0,,
OCE633121,18772,OCESN019732F0100119338,"19732",0,,
OCE633121,18759,OCESN019734F0100119340,"19734",0,,
OCE633121,18772,OCESN019738F0100119344,"19738",0,,
OCE633121,18788,OCESN019708F0100119313,"19708",0,,
OCE633121,15859,OCESN019706F0100119311,"19706",0,,
OCE633121,18813,OCESN019740F0100119345,"19740",0,,
OCE633121,15911,OCESN019708F0200219314,"19708",0,,
OCE633121,18804,OCESN019730F0100119336,"19730",0,,
OCE633121,15858,OCESN019716F0100119321,"19716",0,,
OCE633121,18772,OCESN019712F0100119317,"19712",0,,
OCE633121,18798,OCESN019714F0100119319,"19714",0,,
OCE633121,15911,OCESN019704F0200219309,"19704",0,,
OCE633121,18782,OCESN019728F0100119333,"19728",0,,
OCE1349993,16066,OCESN019807F0100119353,"19807",1,,
OCE1349993,18778,OCESN019801F0100119352,"19801",1,,
OCE1349993,18808,OCESN019829F0100119357,"19829",1,,
OCE1349993,31246,OCESN019812F0100119356,"19812",0,,
OCE1349993,15999,OCESN019810F0100119355,"19810",0,,
OCE1349993,18802,OCESN019832F0100119358,"19832",0,,
OCE1349993,18778,OCESN019808F0100119354,"19808",0,,
OCE697619,15858,OCESN019959F0100119417,"19959",1,,
OCE697619,15866,OCESN019957F0100119415,"19957",1,,
OCE697619,15858,OCESN019963F0100119421,"19963",1,,
OCE697619,15914,OCESN019961F0100119419,"19961",1,,
OCE697619,15858,OCESN019919F0100119377,"19919",1,,
OCE697619,15914,OCESN019943F0100119401,"19943",1,,
OCE697619,15859,OCESN019923F0100119381,"19923",1,,
OCE697619,31247,OCESN019921F0300319379,"19921",1,,
OCE697619,15866,OCESN019913F0100119371,"19913",1,,
OCE697619,15859,OCESN019911F0100119369,"19911",1,,
OCE697619,15914,OCESN019917F0100119375,"19917",1,,
OCE697619,15858,OCESN019915F0100119373,"19915",1,,
OCE697619,15866,OCESN019925F0100119383,"19925",1,,
OCE697619,15914,OCESN019939F0100119397,"19939",1,,
OCE697619,15858,OCESN019933F0100119391,"19933",1,,
OCE697619,15866,OCESN019937F0100119395,"19937",1,,
OCE697619,15859,OCESN019935F0100119393,"19935",1,,
OCE697619,15859,OCESN019929F0100119387,"19929",1,,
OCE697619,15858,OCESN019927F0100119385,"19927",1,,
OCE697619,15858,OCESN019941F0100119399,"19941",1,,
OCE697619,15866,OCESN019931F0100119389,"19931",1,,
OCE697619,15858,OCESN019909F0100119367,"19909",1,,
OCE697619,15858,OCESN019951F0100119409,"19951",1,,
OCE697619,15866,OCESN019969F0100119427,"19969",1,,
OCE697619,15866,OCESN019949F0100119407,"19949",1,,
OCE697619,31248,OCESN019971F0200219429,"19971",1,,
OCE697619,15859,OCESN019955F0100119413,"19955",1,,
OCE697619,15914,OCESN019965F0100119423,"19965",1,,
OCE697619,15858,OCESN019953F0100119411,"19953",1,,
OCE697619,15858,OCESN019967F0100119425,"19967",1,,
OCE697619,15914,OCESN019973F0100119431,"19973",1,,
OCE697619,15858,OCESN019905F0100119363,"19905",1,,
OCE697619,15858,OCESN019945F0100119403,"19945",1,,
OCE697619,15859,OCESN019907F0100119365,"19907",1,,
OCE697619,15859,OCESN019979F0100119435,"19979",1,,
OCE697619,15858,OCESN019975F0100119433,"19975",1,,
OCE697619,15859,OCESN019947F0100119405,"19947",1,,
OCE697619,15858,OCESN019903F0100119361,"19903",1,,
OCE697619,15858,OCESN019901F0100119360,"19901",1,,
OCE697619,15914,OCESN019972F0100119430,"19972",0,,
OCE697619,15858,OCESN019974F0100119432,"19974",0,,
OCE697619,15858,OCESN019970F0100119428,"19970",0,,
OCE697619,15858,OCESN019966F0100119424,"19966",0,,
OCE697619,15914,OCESN019968F0100119426,"19968",0,,
OCE697619,15914,OCESN019960F0100119418,"19960",0,,
OCE697619,15858,OCESN019962F0100119420,"19962",0,,
OCE697619,15858,OCESN019958F0100119416,"19958",0,,
OCE697619,15914,OCESN019976F0100119434,"19976",0,,
OCE697619,15914,OCESN019964F0100119422,"19964",0,,
OCE697619,15859,OCESN019924F0100119382,"19924",0,,
OCE697619,15866,OCESN019926F0100119384,"19926",0,,
OCE697619,15914,OCESN019920F0100119378,"19920",0,,
OCE697619,31249,OCESN019922F0100119380,"19922",0,,
OCE697619,15858,OCESN019928F0100119386,"19928",0,,
OCE697619,15859,OCESN019934F0100119392,"19934",0,,
OCE697619,15866,OCESN019936F0100119394,"19936",0,,
OCE697619,15914,OCESN019930F0100119388,"19930",0,,
OCE697619,15858,OCESN019932F0100119390,"19932",0,,
OCE697619,15858,OCESN019906F0100119364,"19906",0,,
OCE697619,15859,OCESN019908F0100119366,"19908",0,,
OCE697619,15858,OCESN019900F0100119359,"19900",0,,
OCE697619,15858,OCESN019904F0100119362,"19904",0,,
OCE697619,15859,OCESN019910F0100119368,"19910",0,,
OCE697619,15914,OCESN019916F0100119374,"19916",0,,
OCE697619,15858,OCESN019918F0100119376,"19918",0,,
OCE697619,15858,OCESN019912F0100119370,"19912",0,,
OCE697619,15858,OCESN019914F0100119372,"19914",0,,
OCE697619,15858,OCESN019938F0100119396,"19938",0,,
OCE697619,15858,OCESN019952F0100119410,"19952",0,,
OCE697619,15866,OCESN019950F0100119408,"19950",0,,
OCE697619,15858,OCESN019956F0100119414,"19956",0,,
OCE697619,15914,OCESN019954F0100119412,"19954",0,,
OCE697619,15859,OCESN019948F0100119406,"19948",0,,
OCE697619,15866,OCESN019942F0100119400,"19942",0,,
OCE697619,31250,OCESN019940F0200219398,"19940",0,,
OCE697619,15858,OCESN019946F0100119404,"19946",0,,
OCE697619,15914,OCESN019944F0100119402,"19944",0,,
OCESN-87342014-87295063,2513,OCESN020553F0100119441,"20553",1,,
OCESN-87342014-87295063,2513,OCESN020554F0100119442,"20554",0,,
OCE12,18106,OCESN855303F0100161592,"855303",1,,
OCE12,31251,OCESN855347F0100161613,"855347",1,,
OCE12,31252,OCESN855385F0100161628,"855385",1,,
OCE12,31253,OCESN855307F0100161595,"855307",1,,
OCE12,31254,OCESN855369F0200261623,"855369",1,,
OCE12,16186,OCESN855381F0100161627,"855381",1,,
OCE12,31255,OCESN855373F0100161625,"855373",1,,
OCE12,2500,OCESN021007F0100119448,"21007",1,,
OCE12,31256,OCESN855337F0100161610,"855337",1,,
OCE12,31257,OCESN855359F0100161618,"855359",1,,
OCE12,31258,OCESN855363F0100161621,"855363",1,,
OCE12,17446,OCESN855359F0200261619,"855359",1,,
OCE12,16186,OCESN855333F0100161608,"855333",1,,
OCE12,31259,OCESN855321F0100161599,"855321",1,,
OCE12,31260,OCESN855315F0100161597,"855315",1,,
OCE12,18117,OCESN855325F0100161601,"855325",1,,
OCE12,4348,OCESN855331F0100161607,"855331",1,,
OCE12,31261,OCESN855329F0200261605,"855329",1,,
OCE12,2499,OCESN021001F0100119444,"21001",1,,
OCE12,2500,OCESN021003F0100119446,"21003",1,,
OCE12,31262,OCESN855342F0200261611,"855342",0,,
OCE12,31263,OCESN855346F0200261612,"855346",0,,
OCE12,15792,OCESN855350F0100161614,"855350",0,,
OCE12,16182,OCESN855326F0100161602,"855326",0,,
OCE12,601,OCESN855328F0300361603,"855328",0,,
OCE12,4348,OCESN855330F0100161606,"855330",0,,
OCE12,18107,OCESN855336F0100161609,"855336",0,,
OCE12,31264,OCESN855328F0100161604,"855328",0,,
OCE12,245,OCESN021000F0100119443,"21000",0,,
OCE12,31265,OCESN855352F0100161615,"855352",0,,
OCE12,31266,OCESN855314F0200261596,"855314",0,,
OCE12,31267,OCESN855354F0100161617,"855354",0,,
OCE12,31268,OCESN855304F0300361594,"855304",0,,
OCE12,15869,OCESN855304F0200261593,"855304",0,,
OCE12,31269,OCESN855360F0200261620,"855360",0,,
OCE12,17426,OCESN855352F0300361616,"855352",0,,
OCE12,31270,OCESN855322F0200261600,"855322",0,,
OCE12,31271,OCESN855366F0200261622,"855366",0,,
OCE12,16182,OCESN855378F0100161626,"855378",0,,
OCE12,31272,OCESN855318F0200261598,"855318",0,,
OCE12,31273,OCESN855372F0200261624,"855372",0,,
OCE12,245,OCESN021002F0100119445,"21002",0,,
OCE12,245,OCESN021006F0100119447,"21006",0,,
OCESN-87184200-87184002,538,OCESN021931F0100119449,"21931",1,,
OCESN-87756833-87756056,16213,OCESN022947F0500519457,"22947",1,,
OCESN-87756833-87756056,15746,OCESN022941F0200219453,"22941",1,,
OCE317,31274,OCESN881313F0100167663,"881313",1,,
OCE317,31275,OCESN881315F0100167665,"881315",1,,
OCE317,31276,OCESN881319F0100167667,"881319",1,,
OCE317,31277,OCESN881307F0100167659,"881307",1,,
OCE317,31278,OCESN881301F0100167657,"881301",1,,
OCE317,31279,OCESN881327F0100167669,"881327",1,,
OCE317,31280,OCESN881323F0100167668,"881323",1,,
OCE317,31281,OCESN022950F0500519460,"22950",0,,
OCE317,31282,OCESN881314F0100167664,"881314",0,,
OCE317,31283,OCESN881312F0100167662,"881312",0,,
OCE317,31284,OCESN881308F0100167660,"881308",0,,
OCE317,31285,OCESN881328F0100167670,"881328",0,,
OCE317,31286,OCESN881304F0100167658,"881304",0,,
OCE317,31287,OCESN881316F0100167666,"881316",0,,
OCE317,31288,OCESN022942F0300319454,"22942",0,,
OCE317,31289,OCESN881310F0100167661,"881310",0,,
OCE317,16187,OCESN022950F0100119459,"22950",0,,
OCE317,31290,OCESN022948F0100119458,"22948",0,,
OCE317,16195,OCESN022954F0200219463,"22954",0,,
OCE317,31291,OCESN022954F0100119462,"22954",0,,
OCESN-87756056-87756882,15746,OCESN022945F0200219455,"22945",1,,
OCESN-87756056-87756882,15746,OCESN022953F0100119461,"22953",1,,
OCESN-87756056-87756882,16187,OCESN022947F0300319456,"22947",1,,
OCE325,19251,OCESN429037R0100147349,"429037",1,,
OCE325,19251,OCESN429035R0100147347,"429035",1,,
OCE325,19251,OCESN429027R0100147342,"429027",1,,
OCE325,31292,OCESN088849F0100128055,"88849",1,,
OCE325,31293,OCESN088843F0100128050,"88843",1,,
OCE325,31294,OCESN088855F0100128060,"88855",1,,
OCE325,31295,OCESN088851F0100128057,"88851",1,,
OCE325,31296,OCESN088829F0100128035,"88829",1,,
OCE325,31297,OCESN088869F0100128071,"88869",1,,
OCE325,31298,OCESN088871F0100128073,"88871",1,,
OCE325,31299,OCESN088823F0100128028,"88823",1,,
OCE325,31300,OCESN088827F0100128033,"88827",1,,
OCE325,31301,OCESN088863F0100128066,"88863",1,,
OCE325,31302,OCESN088861F0100128064,"88861",1,,
OCE325,31303,OCESN088867F0100128069,"88867",1,,
OCE325,31304,OCESN088833F0100128039,"88833",1,,
OCE325,31305,OCESN088857F0100128061,"88857",1,,
OCE325,31306,OCESN088841F0100128047,"88841",1,,
OCE325,31307,OCESN088837F0100128044,"88837",1,,
OCE325,31308,OCESN088821F0100128026,"88821",1,,
OCE325,31309,OCESN088875F0100128076,"88875",1,,
OCE325,31310,OCESN088877F0100128077,"88877",1,,
OCE325,19251,OCESN023741F0200219491,"23741",1,,
OCE325,19251,OCESN023743F0200219492,"23743",1,,
OCE325,19251,OCESN088835F0200228042,"88835",1,,
OCE325,31311,OCESN023723F0100119475,"23723",1,,
OCE325,31312,OCESN023813F0100119529,"23813",1,,
OCE325,31313,OCESN023811F0100119527,"23811",1,,
OCE325,31314,OCESN023727F0100119478,"23727",1,,
OCE325,31315,OCESN023743F0100119493,"23743",1,,
OCE325,31316,OCESN023731F0100119481,"23731",1,,
OCE325,31317,OCESN023805F0100119521,"23805",1,,
OCE325,31318,OCESN023807F0100119523,"23807",1,,
OCE325,31319,OCESN023729F0100119480,"23729",1,,
OCE325,31320,OCESN023741F0100119490,"23741",1,,
OCE325,31321,OCESN023809F0100119525,"23809",1,,
OCE325,31322,OCESN023733F0100119483,"23733",1,,
OCE325,31323,OCESN023737F0100119486,"23737",1,,
OCE325,31324,OCESN023755F0100119506,"23755",1,,
OCE325,31325,OCESN023757F0100119507,"23757",1,,
OCE325,31326,OCESN023831F0100119534,"23831",1,,
OCE325,31327,OCESN023753F0100119504,"23753",1,,
OCE325,31328,OCESN023761F0100119510,"23761",1,,
OCE325,31329,OCESN023769F0100119516,"23769",1,,
OCE325,31330,OCESN023801F0100119518,"23801",1,,
OCE325,31331,OCESN023763F0100119511,"23763",1,,
OCE325,31332,OCESN023767F0100119514,"23767",1,,
OCE325,31333,OCESN023803F0100119519,"23803",1,,
OCE325,31334,OCESN023749F0100119500,"23749",1,,
OCE325,31335,OCESN023745F0100119496,"23745",1,,
OCE325,31336,OCESN023747F0100119497,"23747",1,,
OCE325,31337,OCESN023751F0100119502,"23751",1,,
OCE325,31338,OCESN023827F0100119533,"23827",1,,
OCE325,19251,OCESN429031R0100147344,"429031",1,,
OCE325,31339,OCESN088835F0100128041,"88835",1,,
OCE325,31340,OCESN088831F0100128037,"88831",1,,
OCE325,31341,OCESN088839F0100128045,"88839",1,,
OCE325,31342,OCESN088825F0100128031,"88825",1,,
OCE325,31343,OCESN088847F0100128053,"88847",1,,
OCE325,31344,OCESN088873F0100128075,"88873",1,,
OCE325,19251,OCESN088842F0200228048,"88842",0,,
OCE325,19251,OCESN023744F0200219495,"23744",0,,
OCE325,19251,OCESN023748F0200219498,"23748",0,,
OCE325,19251,OCESN023740F0200219488,"23740",0,,
OCE325,31345,OCESN023816F0100119530,"23816",0,,
OCE325,31346,OCESN023820F0100119531,"23820",0,,
OCE325,31347,OCESN023822F0100119532,"23822",0,,
OCE325,31348,OCESN023812F0100119528,"23812",0,,
OCE325,31349,OCESN023806F0100119522,"23806",0,,
OCE325,31350,OCESN023808F0100119524,"23808",0,,
OCE325,31351,OCESN023810F0100119526,"23810",0,,
OCE325,19361,OCESN023722F0200219474,"23722",0,,
OCE325,31352,OCESN023724F0100119476,"23724",0,,
OCE325,31353,OCESN023748F0100119499,"23748",0,,
OCE325,31354,OCESN023722F0100119473,"23722",0,,
OCE325,31355,OCESN023754F0100119505,"23754",0,,
OCE325,31356,OCESN023752F0100119503,"23752",0,,
OCE325,31357,OCESN023750F0100119501,"23750",0,,
